Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
0,0,0,0,39,1346.966667,0,0.005128205,67.02771302,0,Dec,1,1,4,2,New_Visitor,FALSE
0,0,0,0,4,60.5,0.1,0.15,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE
0,0,4,82.5,22,1087.986111,0.007692308,0.020244755,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,20,1245.57619,0,0.005263158,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,21,476.8666667,0.00952381,0.034126984,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,11,435.3333333,0.063636364,0.104242424,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
4,101.3333333,7,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0,Dec,2,2,3,10,Returning_Visitor,FALSE
1,3,0,0,11,1046.666667,0.005555556,0.025,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE
1,30.5,0,0,324,14213.63652,0.002063983,0.010072239,4.485584737,0,Nov,2,2,9,1,Returning_Visitor,TRUE
0,0,0,0,45,1682.25,0.026666667,0.057777778,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE
0,0,0,0,14,208.9,0,0.014285714,0,0,Nov,1,8,4,11,Returning_Visitor,TRUE
2,56.5,0,0,12,544.8333333,0,0.007142857,31.38886179,0,Dec,1,2,1,2,Other,TRUE
0,0,0,0,21,289.5,0.00952381,0.038095238,0,0,Dec,2,2,6,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,68,1806.166667,0.004411765,0.027941176,0,0,Nov,2,2,2,13,Returning_Visitor,TRUE
2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0,Nov,3,2,5,8,Returning_Visitor,FALSE
0,0,0,0,21,304.5416667,0.00952381,0.023809524,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE
0,0,0,0,7,113.25,0.00952381,0.080952381,0,0,Dec,2,2,4,10,Returning_Visitor,FALSE
0,0,0,0,20,2846.833333,0.006666667,0.0475,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
2,55.375,1,566,29,1978.14881,0.001904762,0.016222222,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE
2,100,6,131,63,2611.651923,0,0.002985075,0,0,Dec,1,1,6,2,Returning_Visitor,FALSE
0,0,0,0,10,357.5555556,0,0.022222222,0,0,Dec,1,8,3,11,New_Visitor,FALSE
0,0,0,0,5,41.66666667,0,0.04,0,0,Dec,2,2,4,2,New_Visitor,FALSE
12,394.1,0,0,30,917.25,0,0.005405405,0,0,Nov,2,2,1,2,New_Visitor,TRUE
0,0,0,0,13,135.875,0.030769231,0.076923077,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE
1,11,0,0,26,651.0666667,0,0.016666667,0,0,Nov,4,2,1,3,Returning_Visitor,FALSE
0,0,0,0,6,77,0.083333333,0.116666667,0,0,Dec,2,2,3,13,Returning_Visitor,FALSE
7,154,3,248.1666667,34,886.4791667,0,0.005128205,77.801588,0,Dec,2,2,1,2,New_Visitor,FALSE
0,0,0,0,6,203,0,0.033333333,0,0,Nov,4,1,2,3,Returning_Visitor,FALSE
0,0,0,0,74,2719.734091,0.008108108,0.024324324,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE
7,86.27777778,2,21,80,2170.286706,0.003571429,0.021527778,25.76598645,0,Nov,3,2,1,10,Returning_Visitor,TRUE
2,25,0,0,25,243.1666667,0.016666667,0.057283951,0,0,Nov,2,2,3,6,Returning_Visitor,FALSE
2,144.5,0,0,7,416.5,0.044444444,0.031111111,0,0,Nov,3,2,3,8,Returning_Visitor,TRUE
1,6,0,0,6,125,0,0.057142857,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,8,183,0,0.00625,0,0,Dec,2,4,4,1,Returning_Visitor,FALSE
3,84.5,0,0,6,53.375,0.05,0.035,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE
6,218.5714286,0,0,35,1760.613095,0,0.01375,16.81772593,0,Nov,2,2,3,2,Returning_Visitor,FALSE
2,324.5,1,0,21,696.225,0.008333333,0.018055556,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE
0,0,0,0,5,168.9,0,0.011428571,0,0,Dec,3,2,1,2,New_Visitor,FALSE
5,176.25,0,0,13,1183.05,0,0.0375,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,8,1,Returning_Visitor,FALSE
0,0,0,0,5,62.5,0,0.04,0,0,Nov,2,2,1,8,New_Visitor,FALSE
0,0,1,0,0,0,0.2,0.2,0,0,Nov,1,1,3,15,Returning_Visitor,FALSE
4,189.6666667,0,0,27,687.5,0,0.005069124,0,0,Dec,2,2,3,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE
5,501.75,0,0,18,628.5833333,0.004761905,0.012698413,37.02263046,0,Nov,2,2,3,3,Returning_Visitor,FALSE
0,0,0,0,8,427.75,0,0.0125,0,0,Dec,4,2,1,2,New_Visitor,FALSE
8,108.8333333,0,0,21,780.5833333,0.008695652,0.017391304,25.03946022,0,Nov,2,5,1,3,New_Visitor,FALSE
0,0,1,5,27,1095.658333,0.017857143,0.01547619,60.73155753,0,Nov,1,1,1,10,Returning_Visitor,TRUE
1,4,0,0,164,5767.465043,0.003636364,0.009348691,52.38420388,0,Nov,2,2,1,1,Returning_Visitor,FALSE
10,138.75,0,0,69,2464.294444,0,0.000544218,0,0,Dec,2,2,3,2,New_Visitor,FALSE
2,143.25,0,0,38,2508.413853,0,0.00745614,54.16451768,0,Nov,2,2,7,2,Returning_Visitor,FALSE
3,197.5,0,0,15,343.25,0.011764706,0.029411765,0,0,Dec,2,4,4,2,Returning_Visitor,FALSE
2,190.75,0,0,36,1604.791667,0,0.012719298,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE
2,32.83333333,0,0,16,877.6666667,0.004166667,0.020208333,0,0,Nov,3,2,6,6,Returning_Visitor,TRUE
0,0,0,0,7,242.75,0.014285714,0.047619048,0,0,Nov,3,2,3,11,Returning_Visitor,TRUE
0,0,0,0,21,677,0.005,0.026666667,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
1,142.5,1,48.5,9,733.25,0,0.018181818,0,0,Dec,1,1,8,2,New_Visitor,TRUE
0,0,0,0,3,71.16666667,0.066666667,0.083333333,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,14,263.175,0,0.021428571,0,0,Nov,5,11,1,8,Returning_Visitor,FALSE
14,321.2666667,4,230,39,2310.083333,0.005769231,0.02702758,27.03298037,0,Nov,1,1,1,2,Returning_Visitor,FALSE
9,296.1166667,1,26.5,79,5057.175,0.002298851,0.022687466,17.78922266,0,Nov,2,2,1,10,Returning_Visitor,FALSE
4,207.5,0,0,2,56.5,0,0.02,0,0,Dec,3,2,2,2,New_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
4,27,0,0,9,79.25,0,0.046153846,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,9,1,Returning_Visitor,FALSE
0,0,0,0,10,199.6666667,0.01,0.045,0,0,Nov,3,2,4,3,Returning_Visitor,FALSE
8,108.3844538,0,0,65,2008.900974,0.001449275,0.02037037,17.43149651,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,10,444.5,0,0.02,13.9394091,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,5,23,0.12,0.16,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,6,1098.5,0.066666667,0.1,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
0,0,2,686,11,288.125,0.030769231,0.066666667,0,0,Dec,4,1,3,3,Returning_Visitor,FALSE
2,31,0,0,88,5321.441032,0.016853933,0.019314057,25.74700712,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,40,1699.583333,0.023076923,0.033799534,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE
0,0,0,0,13,541.9166667,0,0.015384615,26.09995422,0,Dec,2,4,1,2,New_Visitor,FALSE
0,0,2,63.5,14,376,0.0375,0.040625,0,0,Nov,2,2,2,11,Returning_Visitor,TRUE
3,171.375,0,0,29,1343.946429,0.035714286,0.034983766,0,0,Nov,3,2,8,13,Returning_Visitor,TRUE
1,105,1,0,59,1125.904762,0,0.014043584,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
1,27.33333333,1,0,4,78.83333333,0,0.044444444,0,0,Nov,1,2,8,2,Returning_Visitor,FALSE
0,0,3,27,45,1218.030952,0.023333333,0.047679739,0,0,Dec,2,2,7,1,Returning_Visitor,TRUE
2,18.75,4,355.5,57,1182.590278,0.015384615,0.027094017,14.15437174,0,Nov,1,1,1,10,Returning_Visitor,FALSE
1,5,0,0,108,2367.4,0,0.003773585,0,0,Dec,2,2,1,2,New_Visitor,TRUE
3,63.5,0,0,8,253.25,0,0.02,0,0,Dec,2,2,7,2,New_Visitor,FALSE
0,0,0,0,2,138.5,0,0.1,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE
0,0,0,0,24,810.5,0,0.017207792,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,15,803.3333333,0,0.038888889,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE
1,104,0,0,5,152.5,0.028571429,0.057142857,64.95645099,0,Dec,2,13,9,20,Returning_Visitor,FALSE
15,444.4444444,0,0,32,641.6944444,0.024738676,0.04411104,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
2,52.5,0,0,10,753.1,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
5,43.5,0,0,6,110.3333333,0,0.02,0,0,Dec,2,2,8,8,New_Visitor,TRUE
0,0,0,0,10,383.5,0,0.022222222,0,0,Nov,1,1,1,2,New_Visitor,FALSE
9,124,1,61.5,25,432.1666667,0,0.007692308,0,0,Dec,2,2,8,2,New_Visitor,FALSE
0,0,0,0,8,140.25,0.121428571,0.14375,0,0,Dec,3,2,2,13,Returning_Visitor,FALSE
0,0,0,0,3,57.75,0,0.033333333,0,0,Nov,1,1,6,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE
9,210.625,3,143.5,167,8249.106771,0.006940472,0.021347061,2.907879344,0,Nov,1,1,1,10,Returning_Visitor,FALSE
1,34.5,0,0,40,1473.658333,0,0.031153846,0,0,Nov,1,1,8,10,Returning_Visitor,TRUE
5,242.125,3,176,10,225.8333333,0,0.024509804,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE
0,0,0,0,5,124,0,0.06,0,0,Nov,1,1,3,11,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,4,54,0,0.066666667,0,0,Dec,1,1,2,2,Returning_Visitor,TRUE
1,29.33333333,0,0,6,330.4166667,0,0.023809524,0,0,Dec,3,3,4,8,New_Visitor,FALSE
1,28.5,2,44.5,12,445.5,0.00625,0.022916667,0,0,Nov,3,2,1,8,New_Visitor,FALSE
0,0,0,0,8,93,0,0.05,0,0,Dec,2,5,3,1,Returning_Visitor,FALSE
0,0,6,129.125,47,1117.642857,0.00754717,0.019339623,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE
1,8,5,358.75,36,991.5,0.014285714,0.031904762,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE
3,107.4285714,0,0,59,1843.187696,0.014385965,0.041993382,5.71562257,0,Dec,2,2,7,7,Returning_Visitor,TRUE
0,0,0,0,11,357,0.018181818,0.036363636,0,0,Dec,2,2,7,2,Returning_Visitor,TRUE
3,33,1,10,45,1142.195833,0,0.024444444,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,9,13,Returning_Visitor,TRUE
5,75.5,0,0,24,1009.95,0.007407407,0.018518519,0,0,Nov,2,4,6,3,Returning_Visitor,FALSE
0,0,0,0,43,907.5083333,0,0.002439024,0,0,Nov,1,1,1,2,New_Visitor,TRUE
1,11.5,0,0,19,887.8,0.008823529,0.032679739,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,5,3,Returning_Visitor,FALSE
0,0,0,0,231,11246.13379,0.001746725,0.010029112,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
0,0,0,0,7,248,0.057142857,0.080952381,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE
5,145,2,349,33,2161.133333,0.012820513,0.044786325,16.58165201,0,Nov,2,2,7,1,Returning_Visitor,FALSE
1,8,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0,Nov,2,2,2,11,Returning_Visitor,TRUE
0,0,0,0,18,323.6833333,0,0.005208333,0,0,Dec,3,2,2,1,Returning_Visitor,FALSE
0,0,0,0,2,0,0.1,0.15,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE
1,9,0,0,13,858.8333333,0.014285714,0.051190476,0,0,Nov,1,1,6,11,Returning_Visitor,FALSE
0,0,0,0,11,191,0.036363636,0.036363636,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE
0,0,0,0,1,343,0,0.066666667,0,0,Nov,2,2,4,3,Other,FALSE
4,31,4,106,27,825.1401515,0.006896552,0.025517241,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
0,0,0,0,6,172.2083333,0.033333333,0.044444444,0,0,Dec,3,2,6,2,New_Visitor,FALSE
0,0,0,0,4,95,0,0.05,0,0,Dec,8,13,9,20,Other,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE
1,11,0,0,59,4165.13869,0.008333333,0.017458333,0,0,Nov,3,2,3,10,Returning_Visitor,FALSE
0,0,2,1494.5,109,3339.07598,0.008181818,0.014582448,0,0,Nov,2,2,4,8,Returning_Visitor,TRUE
4,406,0,0,55,2570.42619,0.003508772,0.017278044,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE
4,33,0,0,3,20,0,0.04,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE
1,17,0,0,21,602.9166667,0.026666667,0.0425,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
1,59.5,0,0,20,646.1666667,0,0.025333333,0,0,Dec,2,2,9,3,Returning_Visitor,FALSE
6,283.0166667,1,235.75,21,1338.933333,0,0.008695652,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
0,0,0,0,18,542.9333333,0,0.009259259,0,0,Nov,3,2,1,11,New_Visitor,FALSE
0,0,0,0,39,2034.466667,0.005128205,0.015555556,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,19,696.875,0.010526316,0.035087719,0,0,Dec,1,2,4,2,Returning_Visitor,FALSE
0,0,0,0,10,83.41666667,0,0.022222222,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
6,190.4166667,0,0,78,3913.98703,0.005424955,0.006561181,0,0,Nov,3,2,5,1,Returning_Visitor,TRUE
0,0,2,889.5,30,784.0833333,0.025,0.046875,0,0,Dec,2,2,6,13,Returning_Visitor,FALSE
8,335.0636364,3,738.0833333,36,2228.707287,0.005853659,0.010086083,27.79149135,0,Dec,1,1,3,2,New_Visitor,FALSE
4,33,0,0,35,702.9166667,0,0.005428571,0,0,Dec,4,1,1,2,New_Visitor,FALSE
0,0,0,0,3,60,0,0.066666667,0,0,Dec,1,1,7,2,Other,FALSE
0,0,0,0,14,404.3392857,0,0.033333333,0,0,Dec,1,8,3,20,Returning_Visitor,TRUE
2,389.5,0,0,8,117.625,0,0.013,0,0,Nov,1,1,8,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,1,Other,FALSE
2,26.75,0,0,103,2546.856685,0.014920635,0.025223356,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE
8,46.875,3,10,111,5358.375439,0,0.011957672,10.21771151,0,Nov,2,2,1,11,Returning_Visitor,FALSE
3,37,0,0,21,1231.5,0,0.016,0,0,Nov,2,4,9,8,New_Visitor,TRUE
0,0,0,0,48,755.175,0.000472813,0.026312057,13.18501,0,Dec,2,2,4,10,Returning_Visitor,FALSE
1,14,0,0,7,170.75,0,0.025,0,0,Nov,1,1,1,2,New_Visitor,FALSE
7,177.25,0,0,13,297.8333333,0,0.021428571,0,0,Nov,1,2,3,2,New_Visitor,TRUE
2,26,0,0,38,1689.708333,0.0125,0.0295,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE
10,218.4027778,0,0,27,897.7837302,0.006060606,0.019805195,48.92856443,0,Dec,2,2,1,3,Returning_Visitor,FALSE
8,109.5714286,0,0,374,12499.37711,0.00198939,0.010782459,6.420746096,0,Nov,2,2,2,2,Returning_Visitor,TRUE
0,0,0,0,7,66.5,0.057142857,0.114285714,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE
0,0,0,0,14,599.5833333,0,0.016326531,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE
5,262.1212121,1,0,117,7468.860173,0.012900188,0.020948132,3.014025584,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,6,47.25,0,0.033333333,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE
8,117.5,0,0,8,104.5,0,0.016666667,0,0,Nov,1,1,2,2,Returning_Visitor,TRUE
0,0,0,0,222,8068.742154,0.008325792,0.02329814,4.789722625,0,Nov,2,2,2,1,Returning_Visitor,TRUE
0,0,0,0,8,160.25,0.0125,0.075,0,0,Nov,3,2,1,6,Returning_Visitor,FALSE
3,171.75,3,264.1,49,1435.772114,0.01509434,0.013579188,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,15,267.7333333,0.022857143,0.040606061,0,0,Nov,3,2,3,11,Returning_Visitor,TRUE
4,181.5,0,0,34,2265.571429,0,0.018018018,28.11367347,0,Nov,4,1,3,1,Returning_Visitor,TRUE
0,0,0,0,7,649.5,0.028571429,0.057142857,0,0,Dec,2,2,4,2,New_Visitor,FALSE
0,0,0,0,4,107.25,0,0.025,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,2,29,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE
6,57.25,0,0,36,1930.410714,0.0125,0.018083333,21.39566828,0,Nov,1,1,1,2,Returning_Visitor,FALSE
4,101.75,2,65.5,37,1307.472222,0.011149826,0.027235772,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,13,215.952381,0,0.018181818,0,0,Nov,3,2,6,2,New_Visitor,FALSE
5,187.875,1,32.5,34,2719.525974,0.016447876,0.029992691,3.222261703,0,Nov,3,2,3,2,Returning_Visitor,FALSE
3,28.125,0,0,50,1032.008333,0.008,0.014133333,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,4,160.5,0,0.05,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,7,432,0,0.014285714,270.7846931,0,Nov,2,4,1,8,New_Visitor,FALSE
0,0,4,117.25,96,5286.208333,0.011,0.024119048,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE
0,0,1,0,41,446.4166667,0,0.027509158,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
4,152,0,0,2,44.5,0,0.02,0,0,Dec,1,1,2,2,New_Visitor,FALSE
1,150.5,0,0,18,635.3333333,0,0.011764706,57.5907585,0,Nov,2,2,1,2,New_Visitor,TRUE
14,524.95,2,248.3333333,133,5948.998311,0.005957447,0.008289956,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE
0,0,0,0,7,228.5,0.028571429,0.023809524,0,0,Dec,3,2,6,1,Returning_Visitor,FALSE
1,153.5,0,0,20,1002.847222,0,0.00952381,41.13433129,0,Nov,2,2,4,2,Returning_Visitor,FALSE
1,64.5,0,0,41,961.25,0.0025,0.020714286,0,0,Dec,2,2,1,2,New_Visitor,FALSE
0,0,0,0,14,124.75,0,0.028571429,0,0,Dec,4,6,4,2,Returning_Visitor,FALSE
4,148.25,0,0,7,179.9583333,0,0.005,0,0,Nov,2,2,1,8,New_Visitor,TRUE
0,0,1,36.5,40,1121.416667,0,0.022195122,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
5,129.625,1,15,25,389.4107143,0.007692308,0.014102564,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,4,1,Returning_Visitor,TRUE
1,44.5,1,66.5,8,568.25,0.018181818,0.033333333,26.45046371,0,Nov,1,1,2,7,Returning_Visitor,FALSE
4,80,0,0,17,442.1666667,0,0.010526316,0,0,Nov,2,2,6,2,New_Visitor,TRUE
0,0,0,0,30,1254.295238,0.006666667,0.014666667,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE
0,0,0,0,38,3779.444444,0,0.02814992,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE
9,76.54166667,0,0,6,64.20833333,0,0.02,0,0,Nov,3,2,3,10,Returning_Visitor,TRUE
0,0,0,0,13,443,0.030769231,0.053846154,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,12,247,0,0.016666667,0,0,Dec,8,1,3,1,Returning_Visitor,TRUE
0,0,0,0,3,131,0,0.033333333,0,0,Nov,1,8,4,6,New_Visitor,FALSE
12,483.3333333,1,0,5,161.3333333,0,0.016666667,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE
0,0,0,0,21,331.0833333,0.00952381,0.042857143,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
1,90,0,0,6,677,0,0.04,0,0,Dec,8,13,9,20,Other,FALSE
1,14.75,0,0,38,609.3488095,0,0.005263158,0,0,Dec,2,2,1,2,New_Visitor,FALSE
1,20,0,0,30,1038.791667,0.006666667,0.026666667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,7,331,0,0.014285714,0,0,Nov,1,1,7,10,Returning_Visitor,TRUE
5,85.25,0,0,3,36.25,0,0.00952381,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE
12,275.5166667,2,288.375,60,1276.594048,0,0.00952381,5.45243266,0,Nov,4,1,1,2,Returning_Visitor,FALSE
0,0,0,0,23,966.3583333,0,0.004081633,0,0,Nov,3,2,7,2,Returning_Visitor,FALSE
5,105.5,0,0,32,1403.541667,0,0.00125,0,0,Dec,8,13,9,20,Other,FALSE
1,10,0,0,30,602.5,0.009677419,0.014910394,0,0,Dec,2,2,2,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,10,3,1,Returning_Visitor,FALSE
7,91.25,1,0,95,2900.791667,0.003960396,0.023267327,4.48567854,0,Nov,2,2,1,2,Returning_Visitor,TRUE
7,441.8333333,3,102.5,231,9230.890838,0.006458333,0.021838687,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE
4,28,3,37.83333333,378,12003.31758,0.003655352,0.023352993,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,7,278.75,0.028571429,0.042857143,0,0,Dec,3,2,1,20,New_Visitor,FALSE
0,0,0,0,3,44.5,0.066666667,0.133333333,0,0,Dec,2,2,9,3,Returning_Visitor,FALSE
3,109,0,0,31,3116.5,0,0.005208333,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE
0,0,0,0,2,25.5,0,0.1,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE
9,1294.9,1,32.66666667,37,1012.233333,0,0.006910299,33.31220592,0,Nov,2,2,1,2,Returning_Visitor,FALSE
2,698.5,0,0,41,1053.841565,0.002990033,0.014327278,0,0,Nov,2,5,6,1,Returning_Visitor,TRUE
0,0,0,0,7,389.1666667,0,0.021428571,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE
4,17.5,3,171,6,101,0.02,0.03,0,0,Nov,1,2,1,8,New_Visitor,TRUE
5,116,0,0,31,1350.258333,0.012903226,0.023870968,0,0,Dec,3,2,8,2,Returning_Visitor,FALSE
8,108.5,0,0,53,1287.852778,0.003389831,0.027514124,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
6,243.75,0,0,8,171.25,0.038888889,0.067222222,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE
0,0,1,5,9,279,0.04,0.041666667,0,0,Nov,3,2,7,8,New_Visitor,TRUE
0,0,2,21,12,144.5,0.014285714,0.05,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE
0,0,3,33.75,9,313.9285714,0.033333333,0.027777778,0,0,Dec,3,2,2,10,Returning_Visitor,FALSE
3,54,0,0,20,262.9,0.008333333,0.055555556,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,6,0,0.2,0.2,0,0,Nov,1,8,4,1,Returning_Visitor,FALSE
